date,close,open,high,low,volume
1991-05-09,109.29,109.36,110.12,109.31,0.0
1991-05-10,108.53,108.61,109.4,108.53,0.0
1991-05-13,107.84,107.88,107.88,107.74,0.0
1991-05-14,107.19,107.21,107.84,107.06,0.0
1991-05-15,106.57,106.56,106.6,106.42,0.0
1991-05-16,105.77,105.83,105.86,105.69,0.0
1991-05-17,106.75,105.12,106.75,104.96,0.0
1991-05-20,107.82,107.76,107.82,106.71,0.0
1991-05-21,108.81,108.89,108.89,108.62,0.0
1991-05-22,108.25,109.71,109.82,108.11,0.0
1991-05-23,109.08,107.52,109.16,107.35,0.0
1991-05-24,110.08,110.07,110.08,109.82,0.0
1991-05-27,110.66,111.05,111.07,109.47,0.0
1991-05-28,111.68,111.61,111.68,111.36,0.0
1991-05-29,112.75,112.75,112.75,111.67,0.0
1991-05-30,113.82,113.74,113.82,112.77,0.0
1991-05-31,114.83,114.83,114.83,113.84,0.0
1991-06-03,115.97,115.9,115.97,114.89,0.0
1991-06-04,117.12,117.12,117.12,116.83,0.0
1991-06-05,118.17,118.17,118.17,117.14,0.0
1991-06-06,119.35,119.26,119.33,118.17,0.0
1991-06-07,120.47,120.46,120.47,119.35,0.0
1991-06-10,121.67,121.65,121.67,120.47,0.0
1991-06-11,122.89,122.89,122.89,121.67,0.0
1991-06-12,124.11,123.9,124.11,122.89,0.0
1991-06-13,125.34,125.33,125.34,123.65,0.0
1991-06-14,124.53,124.47,126.34,124.47,0.0
1991-06-17,125.77,125.63,125.77,123.54,0.0
1991-06-18,127.03,127.03,127.03,126.67,0.0
1991-06-19,128.29,128.12,128.29,127.03,0.0
1991-06-20,129.57,129.55,129.57,129.21,0.0
1991-06-21,130.86,130.72,130.86,128.81,0.0
1991-06-24,132.17,132.1,132.17,131.8,0.0
1991-06-25,133.49,133.48,133.49,132.17,0.0
1991-06-26,134.83,134.83,134.83,133.49,0.0
1991-06-27,136.19,136.04,136.19,134.83,0.0
1991-06-28,137.56,137.41,137.56,136.19,0.0
1991-07-01,136.85,136.64,138.62,136.56,0.0
1991-07-02,135.96,135.91,135.96,135.69,0.0
1991-07-03,135.27,135.28,135.96,134.98,0.0
1991-07-04,136.63,136.63,136.63,134.19,0.0
1991-07-05,135.96,136.01,137.68,135.9,0.0
1991-07-08,135.28,135.26,135.28,134.93,0.0
1991-07-09,134.64,136.56,136.57,134.31,0.0
1991-07-10,133.99,134.4,135.6,133.72,0.0
1991-07-11,133.38,133.22,133.99,133.13,0.0
1991-07-12,132.8,132.8,133.38,132.42,0.0
1991-07-15,133.14,133.9,134.1,131.87,0.0
1991-07-16,134.47,134.39,134.47,133.14,0.0
1991-07-17,135.81,135.81,135.81,135.39,0.0
1991-07-18,137.17,137.17,137.17,135.81,0.0
1991-07-19,136.7,137.66,138.54,136.66,0.0
1991-07-22,138.07,138.07,138.07,136.7,0.0
1991-07-23,139.39,139.35,139.39,138.07,0.0
1991-07-24,140.68,140.66,140.74,138.69,0.0
1991-07-25,140.19,140.2,141.01,139.99,0.0
1991-07-26,140.66,140.11,141.46,139.27,0.0
1991-07-29,141.52,141.22,141.72,140.81,0.0
1991-07-30,142.39,142.39,142.45,141.39,0.0
1991-07-31,143.8,143.72,143.8,142.39,0.0
1991-08-01,145.24,145.12,145.24,143.8,0.0
1991-08-02,146.68,146.49,146.68,145.44,0.0
1991-08-05,148.15,148.06,148.15,146.68,0.0
1991-08-06,149.62,149.62,149.62,148.15,0.0
1991-08-07,151.12,150.93,151.12,149.62,0.0
1991-08-08,152.61,152.57,152.61,151.12,0.0
1991-08-09,154.1,153.9,154.1,152.61,0.0
1991-08-12,155.54,155.34,155.54,154.1,0.0
1991-08-13,157.07,156.87,157.07,155.54,0.0
1991-08-14,158.63,158.3,158.63,158.11,0.0
1991-08-15,160.21,159.92,160.21,158.63,0.0
1991-08-16,161.6,161.56,161.6,160.21,0.0
1991-08-19,163.21,163.21,163.21,161.6,0.0
1991-08-20,164.84,164.74,164.84,163.21,0.0
1991-08-21,166.49,166.49,166.49,164.84,0.0
1991-08-22,168.16,167.81,168.16,166.49,0.0
1991-08-23,169.81,169.81,169.81,168.16,0.0
1991-08-26,171.51,171.51,171.51,169.81,0.0
1991-08-27,173.19,173.06,173.19,171.51,0.0
1991-08-28,174.92,174.82,174.92,173.19,0.0
1991-08-29,176.66,176.53,176.66,174.92,0.0
1991-08-30,178.43,178.2,178.43,176.66,0.0
1991-09-02,180.22,180.08,180.22,178.43,0.0
1991-09-03,181.97,181.71,181.97,180.22,0.0
1991-09-04,183.69,183.66,183.69,181.97,0.0
1991-09-05,185.51,185.48,185.51,183.69,0.0
1991-09-06,187.36,187.09,187.36,185.51,0.0
1991-09-09,189.24,189.1,189.24,187.36,0.0
1991-09-10,188.33,190.98,190.98,188.19,0.0
1991-09-11,187.22,187.29,187.29,186.86,0.0
1991-09-12,186.22,186.22,187.4,186.07,0.0
1991-09-13,187.79,188.0,188.04,185.01,0.0
1991-09-16,189.66,189.55,189.66,187.79,0.0
1991-09-17,188.65,191.16,191.18,188.28,0.0
1991-09-18,187.63,187.26,188.59,187.18,0.0
1991-09-19,186.88,187.65,189.21,186.49,0.0
1991-09-20,185.92,185.77,187.21,185.66,0.0
1991-09-23,185.0,185.0,185.92,184.71,0.0
1991-09-24,184.08,183.96,185.04,183.69,0.0
1991-09-25,183.19,182.8,184.08,182.8,0.0
1991-09-26,182.33,182.21,183.19,181.93,0.0
1991-09-27,181.82,183.12,183.89,181.19,0.0
1991-09-30,180.92,180.28,181.95,180.27,0.0
1991-10-03,182.48,181.55,182.48,179.8,0.0
1991-10-04,184.29,184.29,184.29,183.59,0.0
1991-10-07,186.0,185.95,186.0,185.41,0.0
1991-10-08,187.49,187.59,187.61,186.0,0.0
1991-10-09,189.12,188.49,189.12,186.31,0.0
1991-10-10,191.01,190.71,191.01,189.12,0.0
1991-10-11,192.85,192.84,192.88,191.01,0.0
1991-10-14,194.67,194.06,194.69,192.32,0.0
1991-10-15,196.61,196.58,196.61,194.67,0.0
1991-10-16,198.57,198.51,198.57,196.61,0.0
1991-10-17,200.51,200.5,200.51,198.57,0.0
1991-10-18,202.51,202.5,202.51,200.51,0.0
1991-10-21,204.53,204.53,204.53,202.51,0.0
1991-10-22,206.53,206.06,206.53,204.53,0.0
1991-10-23,208.25,208.06,208.25,206.53,0.0
1991-10-24,210.07,210.2,210.2,208.25,0.0
1991-10-25,211.86,210.34,211.97,209.71,0.0
1991-10-28,213.98,213.5,213.98,211.86,0.0
1991-10-29,215.78,215.63,215.78,213.98,0.0
1991-10-30,216.43,216.37,216.43,215.78,0.0
1991-10-31,218.6,218.59,218.6,216.43,0.0
1991-11-01,220.72,220.71,220.72,218.6,0.0
1991-11-04,222.77,222.77,222.77,220.79,0.0
1991-11-05,224.65,224.44,224.65,222.77,0.0
1991-11-06,226.88,226.83,226.88,224.65,0.0
1991-11-07,228.93,228.93,228.93,226.88,0.0
1991-11-08,231.22,230.99,231.22,228.93,0.0
1991-11-11,233.55,233.48,233.55,231.22,0.0
1991-11-12,235.8,235.75,235.8,233.55,0.0
1991-11-13,236.67,236.51,236.67,235.8,0.0
1991-11-14,237.45,237.39,237.45,236.67,0.0
1991-11-15,238.25,238.25,238.25,237.45,0.0
1991-11-18,240.62,240.04,240.62,238.25,0.0
1991-11-19,242.24,242.24,242.24,240.62,0.0
1991-11-20,244.5,244.5,244.5,242.24,0.0
1991-11-21,246.31,246.26,246.31,244.5,0.0
1991-11-22,248.53,248.24,248.53,246.31,0.0
1991-11-25,250.85,250.84,250.85,248.53,0.0
1991-11-26,252.97,252.9,252.97,250.85,0.0
1991-11-27,255.45,255.27,255.45,252.97,0.0
1991-11-28,257.35,257.28,257.35,255.45,0.0
1991-11-29,259.6,259.68,259.85,257.35,0.0
1991-12-02,262.19,261.78,262.19,259.67,0.0
1991-12-03,264.81,264.64,264.81,262.19,0.0
1991-12-04,265.77,265.53,265.77,264.81,0.0
1991-12-05,266.66,266.48,266.66,265.77,0.0
1991-12-06,269.35,269.34,269.35,266.66,0.0
1991-12-09,270.27,270.27,270.27,269.35,0.0
1991-12-10,272.91,270.27,272.91,270.27,0.0
1991-12-11,273.71,273.53,273.71,272.91,0.0
1991-12-12,274.41,274.41,274.41,273.71,0.0
1991-12-13,277.0,276.81,277.0,274.41,0.0
1991-12-16,277.85,277.53,277.85,277.0,0.0
1991-12-17,278.68,278.67,278.68,277.85,0.0
1991-12-18,279.51,279.32,279.51,278.68,0.0
1991-12-19,280.17,279.98,280.17,279.51,0.0
1991-12-20,282.83,282.83,282.83,280.63,0.0
1991-12-23,285.65,285.65,285.65,282.83,0.0
1991-12-24,286.22,285.74,286.22,285.65,0.0
1991-12-25,287.15,287.09,287.15,286.22,0.0
1991-12-26,288.03,288.03,288.03,287.15,0.0
1991-12-27,290.85,290.65,290.85,288.03,0.0
1991-12-30,291.71,291.71,291.71,290.85,0.0
1991-12-31,292.75,292.48,292.75,291.71,0.0
1992-01-02,293.75,293.74,293.75,292.76,0.0
1992-01-03,296.52,296.24,296.52,293.75,0.0
1992-01-06,297.68,297.68,297.68,296.52,0.0
1992-01-07,298.77,298.54,298.77,297.68,0.0
1992-01-08,299.66,299.65,299.66,298.77,0.0
1992-01-09,300.62,300.61,300.62,299.66,0.0
1992-01-10,301.83,301.82,301.83,300.62,0.0
1992-01-13,303.06,302.83,303.06,302.0,0.0
1992-01-14,305.74,304.77,305.74,303.06,0.0
1992-01-15,306.63,306.62,306.63,305.74,0.0
1992-01-16,306.85,306.85,306.85,306.63,0.0
1992-01-17,307.38,307.37,307.38,306.85,0.0
1992-01-20,307.39,307.38,307.39,307.38,0.0
1992-01-21,307.87,307.87,307.87,307.39,0.0
1992-01-22,307.95,307.95,307.95,307.87,0.0
1992-01-23,308.53,308.53,308.53,307.95,0.0
1992-01-24,309.05,309.05,309.05,308.53,0.0
1992-01-27,311.61,311.6,311.61,309.05,0.0
1992-01-28,311.84,311.67,311.84,311.61,0.0
1992-01-29,312.42,312.41,312.58,311.84,0.0
1992-01-30,312.73,312.73,312.73,312.42,0.0
1992-01-31,313.24,313.24,313.24,312.73,0.0
1992-02-03,314.18,314.18,314.18,313.24,0.0
1992-02-07,314.72,314.72,314.72,314.18,0.0
1992-02-10,315.56,315.55,315.56,314.72,0.0
1992-02-11,316.43,316.12,316.43,315.56,0.0
1992-02-12,316.44,316.43,316.44,316.43,0.0
1992-02-13,317.04,317.24,317.57,317.06,0.0
1992-02-14,319.68,319.45,319.68,317.04,0.0
1992-02-17,319.77,319.77,319.77,319.68,0.0
1992-02-18,337.11,338.98,339.16,319.77,0.0
1992-02-19,342.41,340.5,342.41,337.11,0.0
1992-02-20,347.99,345.22,348.01,342.41,0.0
1992-02-21,359.59,358.91,359.93,347.99,0.0
1992-02-24,360.5,361.11,361.62,359.59,0.0
1992-02-25,360.37,359.66,361.29,357.07,0.0
1992-02-26,360.1,359.85,360.76,359.27,0.0
1992-02-27,362.45,361.0,363.03,360.1,0.0
1992-02-28,364.66,364.15,364.67,362.45,0.0
1992-03-02,365.39,365.15,365.39,364.66,0.0
1992-03-03,367.0,366.79,367.25,365.39,0.0
1992-03-04,368.32,367.56,368.28,366.95,0.0
1992-03-05,369.76,369.31,369.88,368.11,0.0
1992-03-06,371.76,370.79,371.76,369.76,0.0
1992-03-09,373.53,372.26,374.06,371.88,0.0
1992-03-10,375.23,374.48,375.23,373.53,0.0
1992-03-11,376.14,375.87,376.25,374.98,0.0
1992-03-12,376.92,377.55,377.57,376.14,0.0
1992-03-13,376.38,376.58,377.19,376.38,0.0
1992-03-16,377.05,377.0,377.42,376.38,0.0
1992-03-17,377.49,377.5,377.84,377.03,0.0
1992-03-18,377.66,377.94,378.32,377.49,0.0
1992-03-19,377.31,377.26,377.96,376.21,0.0
1992-03-20,377.99,377.91,378.03,377.31,0.0
1992-03-23,378.89,378.61,379.04,377.45,0.0
1992-03-24,378.69,378.53,379.5,378.05,0.0
1992-03-25,378.12,378.33,379.02,378.12,0.0
1992-03-26,379.13,379.29,379.34,377.64,0.0
1992-03-27,380.77,379.65,380.79,379.13,0.0
1992-03-30,381.44,381.54,381.56,380.76,0.0
1992-03-31,381.24,381.87,382.06,381.24,0.0
1992-04-01,381.01,381.55,381.85,381.01,0.0
1992-04-02,381.12,381.47,381.58,381.01,0.0
1992-04-03,381.33,381.44,381.57,381.12,0.0
1992-04-06,381.47,381.97,382.08,381.33,0.0
1992-04-07,381.93,381.95,382.1,381.47,0.0
1992-04-08,382.43,382.53,382.59,381.92,0.0
1992-04-09,381.65,381.93,382.88,381.65,0.0
1992-04-10,382.03,381.52,382.04,381.2,0.0
1992-04-13,391.11,387.27,392.28,382.03,0.0
1992-04-14,400.61,393.1,400.61,391.1,0.0
1992-04-15,406.72,400.35,406.72,398.23,0.0
1992-04-16,410.55,404.07,410.61,403.52,0.0
1992-04-17,414.42,408.56,414.42,406.19,0.0
1992-04-20,413.85,417.19,420.99,413.64,0.0
1992-04-21,410.06,417.99,421.55,402.89,0.0
1992-04-22,399.88,400.12,410.06,399.87,0.0
1992-04-23,407.25,407.13,408.86,394.6,0.0
1992-04-24,414.4,405.88,415.05,397.74,0.0
1992-04-27,424.58,422.45,424.92,413.47,0.0
1992-04-28,436.09,434.9,436.31,424.58,0.0
1992-04-29,444.16,445.25,446.12,436.09,0.0
1992-04-30,445.38,435.73,448.94,433.66,0.0
