,up_dt,up_price,down_dt,down_price,highest,weeks,rise_rate%,down_up%,id
3878,2015-12-31,75.95,2016-01-22,53.87,61.58,3,0.0,-29.07,600858
3879,2011-08-19,123.36,2011-09-23,110.6,124.11,5,0.0,-10.34,600859
3880,2014-09-19,55.67,2014-12-05,59.03,59.89,11,4.56,6.04,600859
3881,2015-12-11,77.29,2016-01-15,63.67,82.08,3,0.0,-17.62,600859
3882,2020-05-29,100.28,2021-03-05,123.74,281.36,38,174.71,23.39,600859
3883,2016-08-19,11.63,2016-10-14,11.22,11.5,7,0.44,-3.53,600860
3884,2016-12-09,11.56,2017-01-26,10.34,12.9,7,15.7,-10.55,600860
3885,2015-11-06,39.64,2016-03-11,31.02,49.75,17,25.28,-21.75,600861
3886,2015-11-20,141.65,2016-01-29,82.66,134.75,10,0.0,-41.64,600862
3887,2017-09-01,60.64,2017-10-20,57.08,59.75,6,0.3,-5.87,600863
3888,2020-08-07,63.1,2020-09-04,61.33,64.59,4,0.8,-2.81,600864
3889,2014-07-18,28.76,2015-09-30,43.98,111.87,63,298.97,52.92,600865
3890,2015-11-13,67.5,2016-03-04,46.29,88.86,15,34.84,-31.42,600865
3891,2016-12-23,59.47,2017-01-13,61.75,61.75,3,6.56,3.83,600865
3892,2019-11-01,29.92,2020-03-13,28.56,30.48,18,1.46,-4.55,600865
3893,2020-02-07,113.64,2020-05-22,58.32,91.45,15,17.94,-48.68,600866
3894,2013-12-06,43.67,2013-12-27,36.84,42.91,3,0.0,-15.64,600868
3895,2014-03-07,37.62,2016-03-04,63.02,120.06,92,172.74,67.52,600869
3896,2016-07-08,93.42,2016-09-02,77.42,90.62,8,0.0,-17.13,600869
3897,2019-10-18,44.39,2020-02-07,35.75,46.23,15,4.33,-19.46,600869
3898,2013-12-27,1.94,2015-10-16,11.4,60.97,57,-3983.44,487.63,600870
3899,2016-06-24,62.79,2017-01-06,51.76,83.4,27,13.72,-17.57,600870
3900,2015-01-23,147.96,2016-03-04,154.92,273.58,39,79.98,4.7,600872
3901,2016-09-09,188.35,2016-12-30,179.36,215.96,15,19.39,-4.77,600872
3902,2014-08-08,25.23,2015-10-30,33.54,66.4,50,166.03,32.94,600873
3903,2014-03-21,9.55,2014-04-30,8.53,9.07,6,0.0,-10.68,600874
3904,2014-09-19,9.74,2015-08-28,10.01,19.7,49,104.15,2.77,600874
3905,2014-03-21,16.9,2015-10-09,36.36,70.91,81,318.35,115.15,600877
3906,2015-12-18,45.56,2016-01-15,29.19,46.83,4,0.0,-35.93,600877
3907,2020-02-07,32.27,2020-06-05,26.88,35.68,17,15.1,-16.7,600877
3908,2017-08-04,443.83,2017-11-17,378.06,470.25,14,0.0,-14.82,600879
3909,2020-02-21,343.55,2020-06-05,306.89,354.33,15,1.7,-10.67,600879
3910,2021-04-09,356.49,2021-04-30,330.07,343.01,3,0.0,-7.41,600879
3911,2015-02-13,274.46,2015-08-21,259.62,490.58,27,79.01,-5.41,600880
3912,2021-04-16,97.94,2021-04-30,90.72,93.61,2,0.0,-7.37,600880
3913,2020-07-31,312.64,2021-01-08,257.25,316.39,23,3.69,-17.72,600881
3914,2016-06-17,21.59,2017-02-10,21.83,25.13,33,25.71,1.11,600882
3915,2015-11-20,85.26,2016-03-04,61.33,96.77,14,16.25,-28.07,600883
3916,2016-04-29,90.26,2016-06-24,74.81,85.93,8,0.0,-17.12,600883
3917,2020-01-10,53.64,2020-10-30,40.22,58.75,41,12.72,-25.02,600883
3918,2016-04-29,297.49,2016-08-05,294.19,366.14,14,22.16,-1.11,600884
3919,2017-04-21,324.82,2017-06-09,277.96,328.06,7,0.0,-14.43,600884
3920,2017-07-07,379.58,2018-03-16,390.33,491.75,35,27.24,2.83,600884
3921,2018-04-20,352.2,2018-05-04,352.81,355.44,2,0.0,0.17,600884
3922,2018-05-11,434.55,2018-08-17,334.96,469.43,14,0.0,-22.92,600884
3923,2011-10-28,31.46,2012-01-20,19.69,29.85,12,0.0,-37.41,600885
3924,2012-03-02,25.86,2013-01-04,26.53,30.57,42,15.71,2.59,600885
3925,2015-01-23,62.33,2015-02-06,59.96,60.74,2,0.0,-3.8,600885
3926,2015-02-17,66.61,2016-01-29,58.37,111.95,49,69.78,-12.37,600885
3927,2016-07-08,90.29,2016-07-29,84.26,85.93,3,0.51,-6.68,600885
3928,2018-07-13,111.21,2018-07-20,105.1,105.1,1,0.0,-5.49,600885
3929,2011-08-12,503.3,2012-08-17,453.21,576.15,51,18.19,-9.95,600887
3930,2012-11-09,521.99,2012-11-23,485.57,510.97,2,0.0,-6.98,600887
3931,2013-01-18,640.61,2014-05-30,822.98,1176.45,69,90.56,28.47,600887
3932,2014-09-05,1041.89,2014-11-14,944.48,976.47,10,0.0,-9.35,600887
3933,2020-07-10,2776.3,2021-07-09,2817.28,3833.84,52,38.85,1.48,600887
3934,2013-09-30,18.21,2014-01-30,17.86,23.53,17,24.96,-1.92,600889
3935,2015-11-20,56.45,2016-02-19,45.12,62.5,12,22.43,-20.07,600889
3936,2016-12-30,49.76,2017-01-26,49.11,51.07,4,0.0,-1.31,600889
3937,2020-04-03,20.85,2020-05-29,20.93,23.05,8,3.46,0.38,600889
3938,2014-09-19,41.03,2014-11-25,42.12,42.88,10,1.42,2.66,600890
3939,2016-04-15,77.62,2018-05-18,57.93,64.86,39,0.0,-25.37,600890
3940,2015-12-11,47.35,2016-01-15,33.78,50.52,5,3.69,-28.66,600891
3941,2016-05-20,52.77,2016-08-12,57.26,66.29,12,32.74,8.51,600891
3942,2014-03-28,17.89,2016-04-08,70.11,110.25,89,530.0,291.89,600892
3943,2016-04-15,72.51,2016-04-22,66.71,66.71,1,0.0,-8.0,600892
3944,2016-05-13,61.74,2016-08-19,76.94,79.26,14,26.13,24.62,600892
3945,2011-07-15,64.31,2011-10-14,47.18,63.96,12,0.0,-26.64,600893
3946,2012-04-06,50.91,2012-05-18,50.74,54.61,6,4.54,-0.33,600893
3947,2013-06-28,57.11,2016-01-22,139.87,250.46,133,324.8,144.91,600893
3948,2014-08-22,47.23,2015-09-30,54.88,103.53,57,128.19,16.2,600894
3949,2015-12-04,71.06,2016-01-29,48.46,74.47,8,7.07,-31.8,600894
3950,2020-08-28,33.68,2020-11-06,33.85,33.85,10,0.62,0.5,600894
3951,2014-04-11,112.05,2014-04-25,104.04,113.61,2,0.0,-7.15,600895
3952,2014-09-19,144.33,2016-02-26,395.24,815.33,74,480.1,173.84,600895
3953,2021-06-18,393.01,2021-07-02,374.53,389.45,2,0.0,-4.7,600895
3954,2014-08-08,20.49,2016-04-29,63.86,100.97,82,380.81,211.66,600896
3955,2020-04-17,25.9,2020-05-08,23.34,24.45,3,0.0,-9.88,600896
3956,2021-04-09,38.33,2021-05-21,22.83,32.81,6,0.0,-40.44,600896
3957,2013-09-13,51.44,2015-09-18,68.87,136.86,105,163.55,33.88,600897
3958,2016-11-04,53.19,2016-12-30,48.64,54.68,8,5.58,-8.55,600898
3959,2019-02-22,37.75,2020-03-27,40.19,43.94,56,16.0,6.46,600900
3960,2020-07-31,6.62,2020-09-18,6.34,6.58,7,0.0,-4.23,600901
3961,2021-04-16,6.29,2021-07-23,5.94,6.51,14,4.16,-5.56,600901
3962,2019-11-08,22.73,2019-11-29,21.46,21.46,3,2.04,-5.59,600903
3963,2021-10-08,16.89,2021-10-29,14.12,15.36,3,3.09,-16.4,600903
3964,2021-10-22,6.99,2021-11-19,6.56,6.79,4,0.0,-6.15,600908
3965,2016-09-23,14.29,2017-02-03,12.72,17.24,18,23.41,-10.99,600917
3966,2019-11-08,8.47,2019-11-29,7.81,7.81,3,0.51,-7.79,600917
3967,2021-12-03,7.77,2021-12-24,7.52,7.85,3,0.0,-3.22,600919
3968,2019-03-15,17.73,2020-04-10,16.5,19.81,55,11.1,-6.94,600926
3969,2020-06-19,19.03,2021-08-13,29.14,36.29,60,91.1,53.13,600926
3970,2021-10-22,32.77,2021-11-26,30.0,31.35,5,2.55,-8.45,600926
3971,2021-06-11,6.6,2021-10-29,6.42,8.52,20,28.12,-2.73,600929
3972,2020-01-23,11.34,2020-02-14,10.57,10.57,2,1.44,-6.79,600958
3973,2020-02-21,11.95,2020-02-28,11.02,11.02,1,0.0,-7.78,600958
3974,2020-07-24,12.47,2021-02-19,11.2,13.78,30,6.74,-10.18,600958
3975,2016-03-25,34.27,2016-05-27,27.6,37.64,9,15.18,-19.46,600960
3976,2015-12-04,13.84,2016-01-22,11.51,14.22,7,3.19,-16.84,600961
3977,2016-11-25,12.88,2016-12-30,12.05,12.05,5,0.17,-6.44,600961
3978,2015-12-04,23.29,2016-01-29,16.92,25.94,8,0.0,-27.35,600962
3979,2020-12-31,12.61,2021-01-22,10.26,11.78,3,0.0,-18.64,600962
3980,2021-09-30,12.31,2021-10-22,12.03,12.68,3,0.0,-2.27,600962
3981,2017-09-08,20.64,2017-12-01,16.22,22.19,11,2.16,-21.41,600963
3982,2020-04-24,10.45,2020-06-05,9.59,10.39,6,2.87,-8.23,600963
3983,2011-04-08,8.12,2011-07-01,8.36,8.83,5,8.48,2.96,600965
3984,2013-05-24,6.86,2013-06-21,6.17,6.97,4,1.9,-10.06,600965
3985,2015-11-13,21.93,2016-06-03,18.94,24.71,28,3.13,-13.63,600965
3986,2016-10-21,23.14,2017-01-26,19.78,23.9,14,2.58,-14.52,600965
3987,2014-03-14,13.35,2015-09-30,17.59,37.56,72,166.01,31.76,600966
3988,2012-03-23,17.99,2012-08-31,15.38,20.58,23,21.49,-14.51,600967
3989,2013-01-11,21.05,2016-02-19,42.45,81.11,129,280.44,101.66,600967
3990,2020-07-24,42.04,2020-11-06,38.68,47.98,15,18.38,-7.99,600967
3991,2021-01-22,43.64,2021-03-26,37.78,40.84,9,2.25,-13.43,600967
3992,2014-05-23,13.24,2015-09-02,13.97,29.02,67,127.25,5.51,600969
3993,2021-04-16,10.41,2021-06-25,10.38,10.38,10,6.46,-0.29,600969
3994,2021-07-02,10.08,2021-08-20,10.28,10.32,7,0.49,1.98,600969
3995,2019-12-20,65.87,2020-03-13,60.81,68.82,11,3.88,-7.68,600970
3996,2013-03-01,17.47,2013-04-19,16.42,17.8,7,0.0,-6.01,600973
3997,2015-11-20,43.72,2016-02-19,32.32,45.72,12,8.78,-26.08,600973
3998,2020-03-06,27.56,2020-05-15,26.31,29.27,10,3.03,-4.54,600973
3999,2013-03-15,17.31,2013-04-03,14.62,16.84,3,0.0,-15.54,600975
4000,2015-12-25,44.83,2016-01-29,24.37,40.45,5,0.0,-45.64,600975
4001,2011-07-08,41.68,2011-07-29,38.46,45.18,3,0.0,-7.73,600976
4002,2013-03-22,35.4,2014-05-30,42.98,56.46,62,57.27,21.41,600976
4003,2014-08-08,54.2,2015-08-28,55.96,102.7,55,90.33,3.25,600976
4004,2015-12-18,72.1,2016-01-22,57.94,77.86,5,0.0,-19.64,600976
4005,2019-02-15,16.33,2019-05-24,15.06,22.18,14,37.34,-7.78,600977
4006,2019-09-30,16.27,2019-11-08,14.49,14.85,5,0.0,-10.94,600977
4007,2020-01-23,14.63,2020-02-07,13.98,13.98,1,0.0,-4.44,600977
4008,2015-11-27,28.57,2016-02-05,24.64,31.48,10,9.53,-13.76,600980
4009,2016-05-27,36.68,2016-08-12,36.37,43.22,11,14.34,-0.85,600980
4010,2015-11-13,41.06,2016-02-26,25.64,40.77,14,2.13,-37.55,600981
4011,2013-02-08,13.18,2013-04-26,9.94,12.24,10,0.0,-24.58,600982
4012,2013-09-06,11.25,2015-08-21,17.53,34.2,102,200.53,55.82,600982
4013,2015-04-10,25.61,2016-01-15,18.85,33.43,20,28.87,-26.4,600983
4014,2020-08-21,11.92,2022-01-28,13.87,20.75,75,35.8,16.36,600983
4015,2015-11-13,11.01,2016-02-26,8.47,12.08,14,9.62,-23.07,600984
4016,2011-07-15,21.59,2011-09-23,19.25,21.9,10,0.0,-10.84,600985
4017,2013-10-25,17.82,2014-04-04,17.17,20.18,23,12.49,-3.65,600985
4018,2014-07-18,17.81,2015-09-11,23.55,47.07,60,159.05,32.23,600985
4019,2015-12-11,29.19,2016-01-22,22.92,32.45,6,5.25,-21.48,600985
4020,2018-02-02,37.61,2018-04-13,29.43,36.27,10,16.32,-21.75,600985
4021,2015-11-20,42.45,2016-01-22,32.41,41.38,9,8.04,-23.65,600987
4022,2016-04-15,49.03,2016-06-03,41.21,42.16,7,0.0,-15.95,600987
4023,2017-03-31,42.89,2017-05-12,38.41,43.12,6,0.0,-10.45,600987
4024,2020-01-17,35.05,2020-02-28,31.53,32.91,5,0.0,-10.04,600987
4025,2012-04-20,23.25,2013-06-07,19.95,33.29,51,60.67,-14.19,600988
4026,2016-03-18,50.58,2016-12-09,43.82,60.25,37,31.84,-13.36,600988
4027,2020-01-17,30.31,2021-07-23,82.62,128.67,78,311.22,172.58,600988
4028,2019-04-12,116.14,2019-05-24,93.88,115.68,6,0.0,-19.17,600990
4029,2020-08-21,100.42,2020-09-18,91.86,98.54,4,0.43,-8.52,600990
4030,2021-01-15,95.88,2021-02-19,89.92,95.2,5,0.27,-6.22,600990
4031,2013-09-27,7.41,2015-09-30,11.25,26.39,105,253.28,51.82,600992
4032,2015-12-04,14.7,2016-02-05,12.17,17.04,9,13.22,-17.21,600992
4033,2014-03-07,149.06,2014-04-25,126.12,139.34,7,0.0,-15.39,600993
4034,2014-08-29,139.89,2015-10-16,212.87,372.08,59,152.38,52.17,600993
4035,2015-12-04,216.61,2016-01-15,176.88,240.77,6,13.97,-18.34,600993
4036,2017-10-27,234.5,2018-02-02,195.88,241.98,14,8.23,-16.47,600993
4037,2020-06-24,227.62,2021-03-19,207.2,282.11,38,4.92,-8.97,600993
4038,2016-06-17,78.64,2016-11-25,100.67,100.67,22,36.52,28.01,600995
4039,2017-10-27,85.04,2017-11-03,77.37,77.37,1,0.0,-9.02,600995
4040,2020-04-30,63.02,2020-05-29,62.38,63.8,4,0.0,-1.02,600995
4041,2019-03-22,12.24,2019-05-24,8.74,11.47,9,9.34,-28.59,600996
4042,2017-08-25,19.83,2017-11-24,16.87,22.52,12,7.44,-14.93,600997
4043,2013-02-22,17.28,2013-06-28,14.52,19.57,18,0.0,-15.97,600999
4044,2013-12-27,17.36,2014-02-28,15.19,17.07,9,0.89,-12.5,600999
4045,2014-09-26,16.13,2015-09-02,23.26,49.86,48,205.89,44.2,600999
4046,2017-07-21,26.29,2018-01-12,26.61,30.95,24,19.27,1.22,600999
4047,2019-03-08,26.2,2019-04-04,27.52,27.52,4,4.08,5.04,600999
4048,2019-03-22,33.22,2019-05-17,27.31,32.96,8,2.68,-17.79,601003
4049,2013-09-06,9.72,2014-04-04,8.98,10.24,30,4.07,-7.61,601006
4050,2014-08-01,9.91,2015-09-30,12.07,16.73,61,70.19,21.8,601006
4051,2018-07-27,13.15,2018-09-21,12.46,13.42,8,2.44,-5.25,601006
4052,2019-12-20,13.11,2020-02-21,12.31,13.05,8,0.46,-6.1,601006
4053,2021-10-08,6.58,2021-10-29,5.98,6.12,3,0.0,-9.12,601008
4054,2013-11-01,13.26,2013-11-22,12.92,12.97,3,0.0,-2.56,601009
4055,2016-06-03,30.16,2018-07-06,33.05,43.41,107,46.56,9.58,601009
4056,2020-08-14,42.26,2020-12-25,39.44,43.74,19,2.99,-6.67,601009
4057,2014-05-30,10.86,2015-02-06,10.6,14.22,36,27.88,-2.39,601011
4058,2015-03-06,11.74,2016-03-18,14.08,23.58,53,96.17,19.93,601011
4059,2017-08-04,25.13,2018-03-02,19.53,34.7,29,45.49,-22.28,601011
4060,2015-11-27,69.43,2016-02-05,59.39,77.75,10,0.0,-14.46,601012
4061,2017-09-01,16.48,2018-02-23,13.01,17.51,24,3.92,-21.06,601015
4062,2020-07-24,12.69,2021-01-29,8.63,16.31,27,6.74,-31.99,601020
4063,2018-06-08,78.31,2018-08-10,64.17,80.79,9,0.0,-18.06,601021
4064,2021-10-15,123.71,2021-12-24,109.49,123.65,10,5.14,-11.49,601021
4065,2013-03-22,9.92,2013-04-26,8.37,9.36,5,0.0,-15.63,601028
4066,2013-11-08,10.13,2014-03-14,8.25,11.06,18,13.32,-18.56,601038
4067,2014-09-05,9.18,2015-09-02,8.79,19.35,52,109.42,-4.25,601038
4068,2015-12-18,14.19,2016-01-15,10.28,14.84,4,0.0,-27.55,601038
4069,2020-05-08,8.76,2021-09-30,12.77,17.46,73,73.9,45.78,601038
4070,2013-02-08,9.08,2015-08-28,14.75,32.11,130,227.99,62.44,601058
4071,2020-08-14,15.3,2020-10-16,14.58,15.68,9,2.48,-4.71,601069
4072,2012-03-09,28.99,2012-04-06,27.93,28.22,4,0.0,-3.66,601088
4073,2017-07-07,19.74,2017-08-18,18.44,19.47,6,0.0,-6.59,601098
4074,2020-02-21,14.77,2020-02-28,14.07,14.07,1,0.0,-4.74,601098
4075,2020-01-03,10.5,2020-03-27,9.41,10.79,11,5.99,-10.38,601099
4076,2020-07-24,11.76,2021-02-10,8.57,13.66,29,11.06,-27.13,601099
4077,2014-09-19,17.02,2016-01-29,16.3,34.06,64,95.75,-4.23,601100
4078,2019-02-22,60.08,2021-07-02,272.72,398.63,122,563.06,353.93,601100
4079,2021-07-23,332.15,2021-10-15,265.23,353.07,12,14.31,-20.15,601100
4080,2020-01-03,11.75,2020-04-10,10.16,12.32,13,8.74,-13.53,601108
4081,2014-09-26,4.46,2015-12-31,9.09,15.82,63,255.51,103.81,601111
4082,2016-12-09,8.22,2016-12-16,7.68,7.68,1,0.0,-6.57,601111
4083,2020-01-03,10.43,2020-02-28,8.4,10.37,7,0.0,-19.46,601111
4084,2014-09-19,8.73,2015-08-21,9.35,13.89,48,50.65,7.1,601118
4085,2017-10-13,6.91,2017-11-03,6.39,6.71,3,0.0,-7.53,601118
4086,2020-04-24,5.51,2020-05-15,5.32,5.41,3,2.27,-3.45,601118
4087,2021-03-12,5.65,2021-07-09,5.29,5.85,17,5.41,-6.37,601118
4088,2020-04-03,14.69,2020-06-05,14.71,20.01,9,36.4,0.14,601126
4089,2020-08-21,8.97,2020-11-13,7.76,9.44,12,1.94,-13.49,601128
4090,2014-01-10,15.23,2015-09-02,14.65,36.38,85,132.91,-3.81,601137
4091,2015-12-18,25.7,2016-06-24,24.85,26.59,17,18.07,-3.31,601137
4092,2016-07-01,28.07,2016-10-14,27.35,28.89,14,0.0,-2.57,601137
4093,2021-08-13,34.97,2021-09-03,30.61,31.95,3,3.03,-12.47,601137
4094,2019-03-15,56.07,2019-07-26,38.77,60.28,19,7.72,-30.85,601155
4095,2019-11-22,44.55,2020-03-27,43.83,54.04,17,17.53,-1.62,601155
4096,2020-07-17,15.67,2021-06-18,15.95,19.52,48,27.0,1.79,601163
4097,2013-09-06,37.48,2014-01-03,32.04,40.33,17,0.0,-14.51,601166
4098,2017-06-30,62.43,2018-05-04,59.64,68.58,43,8.56,-4.47,601166
4099,2020-11-06,72.9,2021-08-20,76.37,101.28,41,40.3,4.76,601166
4100,2018-01-26,9.78,2018-02-23,8.33,9.0,4,0.0,-14.83,601168
4101,2020-01-23,7.67,2020-04-03,6.92,7.86,9,9.17,-9.78,601168
4102,2020-07-17,8.38,2021-12-03,14.44,19.48,72,122.37,72.32,601168
4103,2013-01-04,12.06,2013-07-12,10.59,13.44,26,17.28,-12.19,601169
4104,2013-09-27,11.16,2013-11-29,10.82,11.3,9,2.17,-3.05,601169
4105,2017-08-25,21.94,2017-09-22,21.56,21.86,4,0.0,-1.73,601169
4106,2015-12-04,11.93,2016-02-05,9.18,11.44,9,5.63,-23.05,601177
4107,2021-08-06,8.74,2021-10-29,8.47,10.45,12,15.6,-3.09,601177
4108,2014-03-21,3.85,2014-05-09,3.46,3.94,7,5.07,-10.13,601179
4109,2017-08-25,6.15,2017-10-13,6.0,6.19,6,0.0,-2.44,601179
4110,2020-03-27,5.27,2020-11-27,5.22,8.09,35,43.19,-0.95,601179
4111,2013-12-06,5.95,2013-12-27,5.2,5.67,3,0.0,-12.61,601186
4112,2020-01-10,13.38,2020-04-03,11.72,13.63,11,0.44,-12.41,601198
4113,2020-03-13,20.65,2020-05-15,18.21,18.21,9,3.64,-11.82,601199
4114,2020-02-07,16.17,2020-06-05,16.08,17.0,17,12.29,-0.56,601200
4115,2020-01-03,20.52,2020-03-20,17.98,20.59,10,0.0,-12.38,601211
4116,2020-07-24,20.04,2021-02-05,18.26,21.78,28,7.98,-8.88,601211
4117,2021-08-27,3.31,2021-10-08,2.99,3.38,6,4.32,-9.67,601212
4118,2014-08-15,26.98,2016-01-29,39.73,110.82,70,309.38,47.26,601216
4119,2014-03-14,10.25,2015-08-21,15.33,34.5,75,227.95,49.56,601218
4120,2015-11-20,50.6,2016-02-26,35.96,49.45,13,7.83,-28.93,601222
4121,2020-02-07,24.07,2020-04-24,24.11,28.1,11,16.74,0.17,601222
4122,2018-10-12,9.34,2018-11-23,8.44,9.43,6,4.08,-9.64,601225
4123,2019-03-01,9.8,2020-02-28,8.91,10.61,51,13.96,-9.08,601225
4124,2021-12-31,3.51,2022-01-28,3.41,3.58,4,0.0,-2.85,601228
4125,2017-07-21,31.06,2018-11-02,39.38,56.18,65,82.05,26.79,601233
4126,2020-07-24,42.81,2021-11-19,58.71,83.38,69,91.77,37.14,601233
4127,2014-08-22,8.56,2014-11-14,8.42,8.92,12,5.69,-1.64,601238
4128,2020-11-06,21.16,2021-02-10,17.87,22.5,14,12.16,-15.55,601238
4129,2013-10-25,14.78,2013-11-15,14.4,14.68,3,0.0,-2.57,601258
4130,2015-11-20,41.21,2016-02-19,32.71,48.77,12,14.73,-20.63,601311
4131,2019-03-29,29.0,2019-05-24,25.1,30.26,8,0.0,-13.45,601311
4132,2013-01-04,49.78,2013-05-10,43.77,54.56,17,15.84,-12.07,601318
4133,2018-10-19,142.81,2018-12-14,135.45,146.27,8,2.54,-5.15,601318
4134,2019-03-15,159.27,2020-03-20,153.27,199.95,52,24.18,-3.77,601318
4135,2013-01-18,6.43,2013-04-19,6.12,7.17,12,8.97,-4.82,601328
4136,2013-09-27,3.48,2014-01-30,3.12,3.63,18,2.25,-10.34,601333
4137,2014-08-22,3.5,2015-10-23,5.45,9.24,61,167.83,55.71,601333
4138,2017-08-11,5.88,2018-02-23,5.64,6.5,27,1.09,-4.08,601333
4139,2015-12-04,50.43,2016-01-29,37.59,55.14,8,13.88,-25.46,601336
4140,2020-07-31,55.68,2021-03-19,53.26,72.06,33,21.74,-4.35,601336
4141,2014-09-26,9.66,2015-09-30,12.17,27.3,53,181.44,25.98,601339
4142,2015-12-11,16.43,2016-01-15,11.91,16.29,5,0.0,-27.51,601339
4143,2019-03-29,12.93,2019-05-10,11.73,13.11,6,0.0,-9.28,601339
4144,2014-08-29,15.7,2015-10-23,27.63,46.46,60,184.51,75.99,601360
4145,2015-11-13,28.42,2016-02-05,22.0,32.69,12,10.59,-22.59,601360
4146,2020-01-17,46.72,2020-04-03,36.42,50.36,10,8.63,-22.05,601360
4147,2014-09-30,12.46,2015-09-25,13.0,25.54,51,103.83,4.33,601369
4148,2017-09-22,13.75,2018-06-22,12.5,16.24,30,19.94,-9.09,601369
4149,2020-01-23,5.62,2020-04-17,5.18,6.08,11,16.7,-7.83,601375
4150,2020-07-24,5.83,2021-02-19,5.07,7.28,30,21.94,-13.04,601375
4151,2014-09-26,15.65,2015-10-16,19.91,39.62,54,161.86,27.22,601566
4152,2015-11-20,23.45,2016-02-26,17.42,25.86,13,14.68,-25.71,601566
4153,2016-11-11,20.77,2017-01-26,19.71,21.64,11,5.56,-5.1,601566
4154,2017-10-13,20.7,2017-11-24,18.61,20.54,6,0.0,-10.1,601566
4155,2018-05-25,21.51,2018-07-06,19.44,21.18,6,0.0,-9.62,601566
4156,2019-04-19,19.99,2019-05-24,19.61,19.61,5,0.41,-1.9,601566
4157,2020-09-25,19.71,2021-02-19,17.6,20.41,21,6.08,-10.71,601566
4158,2016-05-06,55.06,2016-05-13,55.25,55.25,1,0.0,0.35,601567
4159,2016-05-20,55.48,2016-05-27,53.94,53.94,1,0.0,-2.78,601567
4160,2016-06-03,57.5,2016-07-08,59.64,59.64,5,4.61,3.72,601567
4161,2020-07-17,9.42,2021-12-17,11.69,14.39,74,57.79,24.1,601579
4162,2015-12-25,5.93,2016-01-08,5.23,5.72,2,0.0,-11.8,601588
4163,2021-05-14,16.8,2021-07-02,14.43,16.92,7,0.0,-14.11,601595
4164,2014-06-27,12.88,2017-01-06,27.32,40.73,112,209.03,112.11,601599
4165,2020-01-03,11.49,2020-02-14,9.39,11.73,5,0.0,-18.28,601599
4166,2020-08-07,11.58,2020-11-27,10.47,13.65,16,0.0,-9.59,601599
4167,2021-04-23,10.95,2021-09-03,10.5,11.46,19,6.11,-4.11,601599
4168,2014-08-29,3.98,2015-09-25,5.2,10.81,56,155.56,30.65,601600
4169,2013-01-25,22.9,2013-03-29,19.89,24.58,8,0.0,-13.14,601601
4170,2017-05-12,32.84,2017-05-19,31.69,31.69,1,0.0,-3.5,601601
4171,2017-05-26,33.79,2018-05-11,39.88,52.29,49,54.02,18.02,601601
4172,2013-09-18,15.84,2014-04-30,13.88,21.03,32,4.47,-12.37,601607
4173,2014-09-19,18.75,2015-10-16,27.47,46.56,56,144.79,46.51,601607
4174,2018-06-01,39.47,2018-08-03,33.25,38.37,9,1.4,-15.76,601607
4175,2020-07-24,29.94,2021-01-29,28.35,40.41,27,24.45,-5.31,601607
4176,2014-09-05,3.61,2016-01-29,7.17,26.41,57,542.58,98.61,601608
4177,2014-08-15,7.8,2015-10-16,11.61,22.68,59,182.44,48.85,601616
4178,2015-12-18,16.35,2016-03-04,10.95,16.26,10,0.68,-33.03,601616
4179,2020-07-17,39.43,2021-03-19,35.99,54.54,35,35.3,-8.72,601628
4180,2018-03-02,42.19,2018-03-23,38.23,41.44,3,0.0,-9.39,601633
4181,2020-04-17,12.53,2020-05-29,12.55,12.75,6,0.0,0.16,601666
4182,2021-04-09,4.79,2021-04-30,4.62,4.74,3,0.0,-3.55,601669
4183,2015-12-31,16.4,2016-01-29,12.36,15.42,4,0.0,-24.63,601677
4184,2019-04-12,29.86,2019-05-24,25.05,31.83,6,0.0,-16.11,601678
4185,2014-09-12,9.48,2015-09-11,15.71,32.83,51,251.5,65.72,601688
4186,2017-08-11,20.78,2018-01-05,20.67,25.29,20,17.85,-0.53,601688
4187,2020-07-17,24.0,2020-11-20,21.79,24.7,18,4.97,-9.21,601688
4188,2017-08-04,56.68,2018-07-06,48.99,75.22,47,32.48,-13.57,601699
4189,2016-01-08,49.1,2016-01-15,37.1,37.1,1,0.0,-24.44,601700
4190,2020-01-03,38.2,2020-03-06,38.75,39.05,8,0.0,1.44,601700
4191,2014-09-26,15.5,2014-10-31,14.42,15.8,5,0.0,-6.97,601717
4192,2019-09-06,13.7,2019-11-29,14.36,16.6,12,0.0,4.82,601717
4193,2020-03-06,5.5,2020-05-15,3.83,4.74,10,0.0,-30.36,601718
4194,2012-12-14,5.33,2013-01-18,5.3,5.46,5,5.2,-0.56,601766
4195,2013-11-15,5.41,2014-01-24,4.99,5.91,10,13.65,-7.76,601766
4196,2014-07-04,4.96,2015-12-31,13.44,36.35,64,608.58,170.97,601766
4197,2013-10-11,8.1,2013-12-20,7.13,7.92,10,0.0,-11.98,601777
4198,2015-11-13,16.25,2016-02-26,11.08,18.73,14,18.32,-31.82,601777
4199,2021-08-13,7.65,2022-02-25,6.78,9.03,27,21.21,-11.37,601777
4200,2013-01-04,15.82,2013-07-05,12.02,17.77,25,20.23,-24.02,601788
4201,2014-09-05,8.73,2015-10-23,10.03,19.15,51,117.37,14.89,601789
4202,2015-11-27,12.3,2016-02-05,9.67,12.79,10,0.71,-21.38,601789
4203,2016-11-04,16.07,2017-01-13,13.91,16.11,10,0.0,-13.44,601789
