,id,profit,profit_percent,bars,profit_percent_per_bar,stock_id,sell_reason
455,sz001896-456,7.88,0.15,6,0.02,sz001896,
456,sz001896-457,72.61,1.47,9,0.16,sz001896,
457,sz001896-458,741.57,15.0,14,1.07,sz001896,
458,sz001896-459,-489.08,-9.09,1,-9.09,sz001896,
459,sz001896-460,-296.17,-5.93,8,-0.74,sz001896,
460,sz001896-461,270.94,5.47,2,2.73,sz001896,
461,sz001896-462,-505.42,-10.04,9,-1.12,sz001896,
462,sz001896-463,-263.1,-5.62,15,-0.37,sz001896,
463,sz001896-464,660.45,14.08,56,0.25,sz001896,
464,sz001896-465,68.01,1.35,7,0.19,sz001896,
465,sz001896-466,594.83,11.71,16,0.73,sz001896,
466,sz001896-467,134.63,2.51,22,0.11,sz001896,
467,sz001896-468,-54.59,-0.98,3,-0.33,sz001896,
468,sz001896-469,201.47,3.69,9,0.41,sz001896,
469,sz001896-470,-345.02,-6.39,6,-1.06,sz001896,
470,sz001896-471,263.24,4.94,8,0.62,sz001896,
471,sz001896-472,48.29,0.89,7,0.13,sz001896,
472,sz001896-473,-223.11,-4.09,5,-0.82,sz001896,
473,sz001896-474,432.95,8.18,6,1.36,sz001896,
474,sz001896-475,-395.05,-7.06,3,-2.35,sz001896,
475,sz001896-476,162.96,3.02,3,1.01,sz001896,
476,sz001896-477,-170.46,-3.14,12,-0.26,sz001896,
477,sz001896-478,-46.93,-0.88,7,-0.13,sz001896,
478,sz001896-479,-21.35,-0.4,2,-0.2,sz001896,
479,sz001896-480,-199.96,-3.79,2,-1.9,sz001896,
480,sz001896-481,390.97,7.41,5,1.48,sz001896,
481,sz001896-482,-156.07,-2.89,2,-1.45,sz001896,
482,sz001896-483,520.21,9.68,5,1.94,sz001896,
483,sz001896-484,59.36,1.05,3,0.35,sz001896,
484,sz001896-485,-402.73,-7.14,3,-2.38,sz001896,
485,sz001896-486,-30.11,-0.53,7,-0.08,sz001896,
486,sz001896-487,73.42,1.36,3,0.45,sz001896,
487,sz001896-488,-77.85,-1.44,2,-0.72,sz001896,
488,sz001896-489,-40.76,-0.76,3,-0.25,sz001896,
489,sz001896-490,-116.8,-2.14,2,-1.07,sz001896,
490,sz001896-491,-36.23,-0.69,3,-0.23,sz001896,
491,sz001896-492,115.51,2.16,16,0.14,sz001896,
492,sz001896-493,198.98,3.68,18,0.2,sz001896,
493,sz001896-494,27.62,0.51,25,0.02,sz001896,
494,sz001896-495,5.39,0.1,4,0.03,sz001896,
495,sz001896-496,62.47,1.13,2,0.56,sz001896,
496,sz001896-497,-10.29,-0.19,2,-0.1,sz001896,
497,sz001896-498,10.07,0.18,8,0.02,sz001896,
498,sz001896-499,-398.72,-7.02,3,-2.34,sz001896,
499,sz001896-500,-7.63,-0.14,4,-0.04,sz001896,
500,sz001896-501,-319.37,-6.0,24,-0.25,sz001896,
501,sz001896-502,-445.45,-8.59,11,-0.78,sz001896,
502,sz001896-503,-520.73,-10.5,19,-0.55,sz001896,
503,sz001896-504,216.6,4.61,7,0.66,sz001896,
504,sz001896-505,93.66,1.94,7,0.28,sz001896,
505,sz001896-506,-592.12,-12.28,8,-1.53,sz001896,
506,sz001896-507,537.38,11.76,9,1.31,sz001896,
507,sz001896-508,30.04,0.62,4,0.15,sz001896,
508,sz001896-509,611.9,12.54,14,0.9,sz001896,
509,sz001896-510,-160.4,-3.04,2,-1.52,sz001896,
510,sz001896-511,-798.3,-14.29,3,-4.76,sz001896,
511,sz001896-512,360.88,7.74,4,1.94,sz001896,
512,sz001896-513,-348.95,-6.95,20,-0.35,sz001896,
513,sz001896-514,-816.83,-17.49,13,-1.35,sz001896,
514,sz001896-515,286.78,6.75,13,0.52,sz001896,
515,sz001896-516,-110.47,-2.49,11,-0.23,sz001896,
516,sz001896-517,-355.19,-8.19,8,-1.02,sz001896,
517,sz001896-518,942.83,22.66,17,1.33,sz001896,
518,sz001896-519,-238.85,-5.18,12,-0.43,sz001896,
519,sz001896-520,-734.11,-15.35,8,-1.92,sz001896,
520,sz001896-521,107.78,2.58,13,0.2,sz001896,
521,sz001896-522,4280.7,94.27,11,8.57,sz001896,
522,sz001896-523,-27.76,-0.43,4,-0.11,sz001896,
523,sz001896-524,-614.11,-10.0,2,-5.0,sz001896,
524,sz001896-525,-462.8,-7.43,3,-2.48,sz001896,
525,sz001896-526,-387.53,-6.7,5,-1.34,sz001896,
526,sz001896-527,1550.13,26.56,9,2.95,sz001896,
527,sz001896-528,-230.56,-3.55,3,-1.18,sz001896,
528,sh603677-529,156.07,3.11,2,1.55,sh603677,
529,sh603677-530,382.25,7.8,4,1.95,sh603677,
530,sh603677-531,123.1,2.34,9,0.26,sh603677,
531,sh603677-532,-428.4,-8.04,1,-8.04,sh603677,
532,sh603677-533,-404.55,-7.85,20,-0.39,sh603677,
533,sh603677-534,-655.36,-13.3,10,-1.33,sh603677,
534,sh603677-535,3.68,0.08,3,0.03,sh603677,
535,sh603677-536,-1055.95,-23.05,4,-5.76,sh603677,
536,sh603677-537,-111.24,-2.72,2,-1.36,sh603677,
537,sh603677-538,42.63,1.07,3,0.36,sh603677,
538,sh603677-539,195.04,4.85,14,0.35,sh603677,
539,sh603677-540,-87.53,-2.13,5,-0.43,sh603677,
540,sh603677-541,-561.3,-13.66,8,-1.71,sh603677,
541,sh603677-542,-139.17,-3.73,5,-0.75,sh603677,
542,sh603677-543,-118.44,-3.18,3,-1.06,sh603677,
543,sh603677-544,56.27,1.56,3,0.52,sh603677,
544,sh603677-545,184.93,5.07,2,2.54,sh603677,
545,sh603677-546,16.77,0.45,3,0.15,sh603677,
546,sh603677-547,-163.96,-4.36,3,-1.45,sh603677,
547,sh603677-548,55.16,1.48,12,0.12,sh603677,
548,sh603677-549,-295.5,-7.88,11,-0.72,sh603677,
549,sh603677-550,-58.65,-1.64,43,-0.04,sh603677,
550,sh603677-551,-258.9,-7.26,4,-1.81,sh603677,
551,sh603677-552,-65.44,-1.85,5,-0.37,sh603677,
552,sh603677-553,-239.45,-7.03,2,-3.52,sh603677,
553,sh603677-554,-420.04,-12.47,5,-2.49,sh603677,
554,sh603677-555,233.37,7.59,3,2.53,sh603677,
555,sh603677-556,37.92,1.19,9,0.13,sh603677,
556,sh603677-557,-22.37,-0.7,12,-0.06,sh603677,
557,sh603677-558,-197.15,-6.28,8,-0.79,sh603677,
558,sh603677-559,-285.74,-8.37,3,-2.79,sh603677,
559,sh603677-560,-82.34,-2.8,3,-0.93,sh603677,
560,sh603677-561,144.82,4.91,23,0.21,sh603677,
561,sh603677-562,-304.34,-10.16,4,-2.54,sh603677,
562,sh603677-563,9.16,0.32,4,0.08,sh603677,
563,sh603677-564,285.77,10.09,24,0.42,sh603677,
564,sh603677-565,32.78,1.11,5,0.22,sh603677,
565,sz002347-566,30.23,0.6,5,0.12,sz002347,
566,sz002347-567,264.26,5.27,4,1.32,sz002347,
567,sz002347-568,-120.84,-2.4,10,-0.24,sz002347,
568,sz002347-569,485.96,9.6,25,0.38,sz002347,
569,sz002347-570,75.82,1.42,3,0.47,sz002347,
570,sz002347-571,-102.96,-1.93,2,-0.96,sz002347,
571,sz002347-572,-51.66,-0.97,2,-0.48,sz002347,
572,sz002347-573,-160.51,-3.06,2,-1.53,sz002347,
573,sz002347-574,306.11,5.94,3,1.98,sz002347,
574,sz002347-575,-166.43,-3.11,7,-0.44,sz002347,
575,sz002347-576,5.99,0.11,8,0.01,sz002347,
576,sz002347-577,-265.87,-5.03,2,-2.52,sz002347,
577,sz002347-578,55.04,1.07,9,0.12,sz002347,
578,sz002347-579,-251.91,-4.93,2,-2.46,sz002347,
579,sz002347-580,-212.43,-4.29,2,-2.15,sz002347,
580,sz002347-581,263.84,5.34,10,0.53,sz002347,
581,sz002347-582,173.96,3.42,10,0.34,sz002347,
582,sz002347-583,16.43,0.32,25,0.01,sz002347,
583,sz002347-584,-81.65,-1.58,2,-0.79,sz002347,
584,sz002347-585,127.54,2.47,25,0.1,sz002347,
585,sz002347-586,-513.44,-9.83,11,-0.89,sz002347,
586,sz002347-587,16.72,0.34,2,0.17,sz002347,
587,sz002347-588,49.74,1.0,2,0.5,sz002347,
588,sz002347-589,-77.44,-1.56,2,-0.78,sz002347,
589,sz002347-590,-284.21,-5.86,3,-1.95,sz002347,
590,sz002347-591,-168.46,-3.54,3,-1.18,sz002347,
591,sz002347-592,-224.72,-4.78,4,-1.2,sz002347,
592,sz002347-593,28.93,0.63,8,0.08,sz002347,
593,sz002347-594,-129.93,-2.86,4,-0.71,sz002347,
594,sz002347-595,-13.48,-0.3,3,-0.1,sz002347,
595,sz002347-596,-283.18,-6.29,3,-2.1,sz002347,
596,sz002347-597,-470.35,-10.25,3,-3.42,sz002347,
597,sz002347-598,-124.38,-2.99,10,-0.3,sz002347,
598,sz002347-599,93.39,2.25,9,0.25,sz002347,
599,sz002347-600,-200.07,-4.84,4,-1.21,sz002347,
600,sz002347-601,139.48,3.44,2,1.72,sz002347,
601,sz002347-602,-171.23,-4.17,3,-1.39,sz002347,
602,sz002347-603,-116.57,-2.85,3,-0.95,sz002347,
603,sz002347-604,-28.1,-0.72,5,-0.14,sz002347,
604,sz002347-605,174.7,4.46,2,2.23,sz002347,
605,sz002347-606,-413.11,-10.22,11,-0.93,sz002347,
606,sz002347-607,-49.79,-1.3,7,-0.19,sz002347,
607,sz002347-608,103.26,2.71,4,0.68,sz002347,
608,sz002347-609,30.88,0.8,2,0.4,sz002347,
609,sz002347-610,85.36,2.22,13,0.17,sz002347,
610,sz002347-611,257.81,6.56,5,1.31,sz002347,
611,sz002347-612,10.14,0.25,12,0.02,sz002347,
612,sz002347-613,-165.78,-4.09,5,-0.82,sz002347,
613,sz002347-614,249.32,6.3,3,2.1,sz002347,
614,sz002347-615,190.61,4.67,2,2.33,sz002347,
615,sz002347-616,91.24,2.16,4,0.54,sz002347,
616,sz002347-617,175.14,4.18,6,0.7,sz002347,
617,sz002347-618,-20.44,-0.46,3,-0.15,sz002347,
618,sz002347-619,500.23,11.45,5,2.29,sz002347,
619,sz002347-620,-159.36,-3.66,2,-1.83,sz002347,
620,sz002347-621,2337.43,51.96,9,5.77,sz002347,
621,sz002347-622,-459.86,-7.85,3,-2.62,sz002347,
622,sz002347-623,-276.62,-5.07,4,-1.27,sz002347,
623,sz002347-624,70.79,1.35,2,0.68,sz002347,
624,sz002347-625,-948.53,-18.14,3,-6.05,sz002347,
625,sz002347-626,670.41,13.87,4,3.47,sz002347,
626,sz002347-627,510.12,9.84,11,0.89,sz002347,
627,sz002347-628,-430.08,-7.92,5,-1.58,sz002347,
628,sz002347-629,43.11,0.82,3,0.27,sz002347,
629,sz002347-630,0.0,0.0,10,0.0,sz002347,
630,sz002347-631,-417.4,-7.69,2,-3.85,sz002347,
631,sz002347-632,-6.98,-0.14,5,-0.03,sz002347,
632,sz002347-633,-239.35,-4.32,2,-2.16,sz002347,
633,sz002347-634,-215.3,-4.38,18,-0.24,sz002347,
634,sz002347-635,66.09,1.39,2,0.69,sz002347,
635,sz002347-636,-390.66,-7.82,2,-3.91,sz002347,
636,sz002347-637,-250.3,-5.4,6,-0.9,sz002347,
637,sz002347-638,-449.2,-10.22,11,-0.93,sz002347,
638,sz002347-639,-154.08,-3.61,4,-0.9,sz002347,
639,sz002347-640,416.05,9.95,7,1.42,sz002347,
640,sz002347-641,66.87,1.51,13,0.12,sz002347,
641,sz002347-642,-276.72,-5.81,6,-0.97,sz002347,
642,sz002347-643,156.25,3.65,8,0.46,sz002347,
643,sz002347-644,916.24,20.75,5,4.15,sz002347,
644,sz002347-645,-30.41,-0.62,3,-0.21,sz002347,
645,sz002347-646,-582.07,-11.86,15,-0.79,sz002347,
646,sz002347-647,92.85,2.04,6,0.34,sz002347,
647,sz002347-648,90.72,1.98,9,0.22,sz002347,
648,sz002347-649,698.98,15.02,6,2.5,sz002347,
649,sz002347-650,-382.25,-7.43,3,-2.48,sz002347,
650,sz002347-651,96.64,2.0,3,0.67,sz002347,
651,sz002347-652,-260.1,-5.23,3,-1.74,sz002347,
652,sz002347-653,116.5,2.58,8,0.32,sz002347,
653,sz002347-654,-271.83,-5.76,5,-1.15,sz002347,
654,sz002347-655,-396.38,-8.72,15,-0.58,sz002347,
655,sz002347-656,-323.48,-7.3,2,-3.65,sz002347,
656,sz002347-657,22.35,0.52,4,0.13,sz002347,
657,sz002347-658,206.97,4.82,35,0.14,sz002347,
658,sz002347-659,178.33,4.08,19,0.21,sz002347,
659,sz002347-660,-346.48,-7.73,12,-0.64,sz002347,
660,sz002347-661,409.71,9.48,17,0.56,sz002347,
661,sz002347-662,97.0,2.15,3,0.72,sz002347,
662,sz002347-663,0.0,0.0,8,0.0,sz002347,
663,sz002347-664,-94.7,-2.08,5,-0.42,sz002347,
664,sz002347-665,443.74,10.06,3,3.35,sz002347,
665,sz002347-666,9.87,0.21,2,0.1,sz002347,
666,sz002347-667,-215.19,-4.54,12,-0.38,sz002347,
